source_path	destination_path	size_bytes	source_SHA256	category	scientific_purpose
/home/rahnn/260908_MiBG/analysis/noncore_context_mechanism_20260911/provenance/script_sha256.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/noncore_mechanism/provenance/script_sha256.tsv	1419	163a8c85dea4e45f0aa00393bb5612f111988abea815f30c165275cd5f66270d	PROVENANCE	noncore_mechanism: archived provenance evidence
/home/rahnn/260908_MiBG/scripts/extract_core_context_pilot.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/extract_core_context_pilot.py	14833	8a768ee6bb16f374bb01dff8e2900344e17096ccceaaa4a40ad29f5cd604e7ae	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/run_hpc_core_context_pilot.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/run_hpc_core_context_pilot.py	9273	e7806d64b633b1e9938b096c8dfe91349852417887216c2b6354a1fa1d85a84b	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/run_core_context_pilot.sbatch	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/run_core_context_pilot.sbatch	694	256294d7af9aab0bc018959fdeab2f59f74670f1e1c68692fbb73569fcba3722	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/run_hpc_core_context_full.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/run_hpc_core_context_full.py	8806	a55aaa1def41c22ebf7dab3c331427e3c7a2d847c076f055fd20c83a65ca47a9	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/run_core_context_full_skylake.sbatch	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/run_core_context_full_skylake.sbatch	743	f9e436b3985d811ac30b21c618c4f5111dc7e245aa9c052db34ffef68bda580f	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/verify_retrieved_core_pilot.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/verify_retrieved_core_pilot.py	3217	d572abacaa3a76d31d1b7756c93fe64a1672b6cb3d959434f682af4cf283e4b7	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/verify_retrieved_core_full.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/verify_retrieved_core_full.py	3541	91c1a4f574ae1f3c1adae66e5198d0a4d36f9a6d18e47660ec4855a96732a965	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/reuse_saved_core_audit.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/reuse_saved_core_audit.py	1603	01d0b7517c42237dee93c51afded275d1e25ea4bd6b35b64ed828f22ea2f5061	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/revise_core_membership.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/revise_core_membership.py	5146	80e274698f3f80f52c278b699da84097a4cc75b9297e557427753e0df88c4cba	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/prepare_core_pilot_bundle.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/prepare_core_pilot_bundle.py	929	2f3db0aec56e0ce23f95202a8c336bf44d845d0e91febe8540a70017681af9b6	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/scripts/prepare_core_full_bundle.py	/home/rahnn/projects/viral-gt-research-record/scripts/archive/WP07_mibig_reference_atlas/core_extraction/prepare_core_full_bundle.py	1410	f351624b68f903153bdaf8a79cebb587cfd317d71cf212ceb6d13defe6a9b5e5	SCRIPT	Validated extraction, successful launcher, audit reuse, or transfer/integrity source
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/README.md	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/README.md	6277	8a897814c7c4eabe3bbe4ec88ede023f77c7b011b903e39f9ff626b7b33299ae	REPORT	core_extraction/full: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/final_scheduler_record.txt	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/final_scheduler_record.txt	212	899588bcc974abed34aae1e0a178d391e5fdb9bd25e2d461021efa392720577c	PROVENANCE	core_extraction/full: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/job_status.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/job_status.tsv	407	b538dc1f8e5c8f66617c0503cfcdfcf3a2b437a3fd45f6c445cabfc193bb9f7c	PROVENANCE	core_extraction/full: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/local_validation_summary.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/local_validation_summary.json	363	7bfe767713811f20ee54a319c210b8501104ea3a91699e213699c69e80aa3bcc	PROVENANCE	core_extraction/full: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/results_validatednode/core_context_full_validation.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/results_validatednode/core_context_full_validation.tsv	1256212	5b5cb1fc6ff49f4179713c5eefbca1f92df25d5ef6a70a2134d444a5832e796b	PROVENANCE	core_extraction/full: archived results_validatednode evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/results_validatednode/full_summary.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/results_validatednode/full_summary.json	450	baa994619c5ec8237846fd22d1dfb9645d23650c22416de3aff047338c83f59e	PROVENANCE	core_extraction/full: archived results_validatednode evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/results_validatednode/full_summary.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/results_validatednode/full_summary.tsv	357	14aef7f2b65b23db31fd4913af7b1fa9a30a4fbce33410e831949dab5fed2cd1	PROVENANCE	core_extraction/full: archived results_validatednode evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/results_validatednode/input_integrity_before.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/results_validatednode/input_integrity_before.tsv	5245	73510d375297f819c66b602a25021d3518c697e9baaf29cc3a0da3ebf25f3aa1	PROVENANCE	core_extraction/full: archived results_validatednode evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/results_validatednode/input_integrity_after.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/results_validatednode/input_integrity_after.tsv	7585	6aafb773cd5a2c3e04a68bbb7d69ceb8695356504f9429e224a5f17567da9b10	PROVENANCE	core_extraction/full: archived results_validatednode evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/results_validatednode/runtime_provenance.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/results_validatednode/runtime_provenance.json	883	b7995f99fb70541197f70884eaa62c9b02b80a016eb68afc41ab5938ad8d698c	PROVENANCE	core_extraction/full: archived results_validatednode evidence
/home/rahnn/260908_MiBG/outputs/core_context_full_20260910/results_validatednode/reused_audit_provenance.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/full/results_validatednode/reused_audit_provenance.json	1408	dfcbc52847be3c8301112559dbf0180413a0e3d4b93c743f2ac7026e5aa710ee	PROVENANCE	core_extraction/full: archived results_validatednode evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/README.md	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/README.md	4739	46ef78e094772508079b1177176a85a78c4efeb8c9256a2cfdfa2a18446892d3	REPORT	core_extraction/pilot: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/job_status.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/job_status.tsv	138	43ffa973593ae6d8505d2afd784e268ddaa0755a1eae6cc34b624fa6274c7a12	PROVENANCE	core_extraction/pilot: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/local_verification_summary.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/local_verification_summary.json	200	91d3a1eb026391a24ca3e4c7ddd2e1de2706669022e7071656ab0b432c6a91c4	PROVENANCE	core_extraction/pilot: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/results/pilot_behavior_validation.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/results/pilot_behavior_validation.tsv	2052	d7d2c792a53da2861e51e87c8053612812d44237af2ed8572b911bf9339c59a2	PROVENANCE	core_extraction/pilot: archived results evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/results/pilot_summary.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/results/pilot_summary.json	312	2c4c9cfcc8912931df7f1cc1f4d41973e46da0102a8ff17a85700a341a6ddf87	PROVENANCE	core_extraction/pilot: archived results evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/results/pilot_manifest.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/results/pilot_manifest.tsv	2118	fe94917220bc28dba03d500d3f797cdd618a763b2ed7b2418412ba05fbfdad11	PROVENANCE	core_extraction/pilot: archived results evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/results/runtime_provenance.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/results/runtime_provenance.json	814	67e62e997c47c1bcc446d6b07a760c999cb420c3774958bbafb45b65a223d9ba	PROVENANCE	core_extraction/pilot: archived results evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/results/input_integrity_before.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/results/input_integrity_before.tsv	1314	61a6fefba3f54b1ca0401c3a296fecc14a35c28e5e5aa56354efef9b0ac04442	PROVENANCE	core_extraction/pilot: archived results evidence
/home/rahnn/260908_MiBG/outputs/core_context_pilot_20260910/results/input_integrity_after.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/pilot/results/input_integrity_after.tsv	1974	1ce4c84c24ab609e3dad5755b5c87d7c392fb9bfd4c52968ef87afd18558b04b	PROVENANCE	core_extraction/pilot: archived results evidence
/home/rahnn/260908_MiBG/outputs/core_context_membership_audit/core_position_summary.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/membership/core_position_summary.json	413	569d42f418072b92c8a5a593861840d777c0c880960794f40663eb2730837fce	PROVENANCE	core_extraction/membership: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_membership_audit/core_position_summary.tsv	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/membership/core_position_summary.tsv	334	bff9e6dfdb8b3d57e179d6ef8ca91a7419fa5105b70e65dc4b8c3cabba94066c	PROVENANCE	core_extraction/membership: archived report evidence
/home/rahnn/260908_MiBG/outputs/core_context_membership_audit/provenance.json	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/core_extraction/membership/provenance.json	760	2ac95b22c5367fb3d56ece8f95c0538948baa17a5787253074d37d26cc96076e	PROVENANCE	core_extraction/membership: archived report evidence
/home/rahnn/260908_MiBG/analysis/bgcprophet_reference/results/figures/umap_all_bgc_classes.pdf	/home/rahnn/projects/viral-gt-research-record/figures/WP07_mibig_reference_atlas/published_reference/umap_all_bgc_classes.pdf	287118	2e85c0ad019c569f6d41315effecc3b060f742d53580185ab7d05cf7ae006fcc	FIGURE	Selected original PDF; no recomputation or duplicate PNG
/home/rahnn/260908_MiBG/analysis/bgcprophet_reference/results/figures/umap_saccharide.pdf	/home/rahnn/projects/viral-gt-research-record/figures/WP07_mibig_reference_atlas/published_reference/umap_saccharide.pdf	415891	0139bbcd0f9f155ec14b5f8b7812d6971607e7026ab9d7ac23e3c3067457dc22	FIGURE	Selected original PDF; no recomputation or duplicate PNG
/home/rahnn/260908_MiBG/analysis/core_context_consensus_step3_20260911/figures/saccharide_knn_comparison.pdf	/home/rahnn/projects/viral-gt-research-record/figures/WP07_mibig_reference_atlas/consensus_ablation/saccharide_knn_comparison.pdf	14888	45d962e1ca1f2669a66b7bd6dc5fc08dc0e4c3b9babbe5656d585edfbfad6874	FIGURE	Selected original PDF; no recomputation or duplicate PNG
/home/rahnn/260908_MiBG/analysis/noncore_context_mechanism_20260911/figures/A_B_N_augmentation_stability.pdf	/home/rahnn/projects/viral-gt-research-record/figures/WP07_mibig_reference_atlas/noncore_mechanism/A_B_N_augmentation_stability.pdf	36713	df28122fba317d3734f2e8af0b3806918d84c0f1c19fd48c3ab1e910c2ed7f3f	FIGURE	Selected original PDF; no recomputation or duplicate PNG
/home/rahnn/260908_MiBG/analysis/noncore_context_mechanism_20260911/figures/A_B_N_saccharide_knn.pdf	/home/rahnn/projects/viral-gt-research-record/figures/WP07_mibig_reference_atlas/noncore_mechanism/A_B_N_saccharide_knn.pdf	15868	088200304f9d0a47b7ae13ef025148205bb946d7a7c03b978ac4ab32ef9a2135	FIGURE	Selected original PDF; no recomputation or duplicate PNG
/home/rahnn/260908_MiBG/github_integration_plan/integration_documents/README.md	/home/rahnn/projects/viral-gt-research-record/results/WP07_mibig_reference_atlas/README.md	5351	4b5324ef3aeb0b83f3e8c7d8fc899b9ea06c5547af209f8ccdc222872a2b84e5	REPORT	New curated integration guide and evidence-bounded decision to retain A
/home/rahnn/260908_MiBG/github_integration_plan/integration_documents/primary_atlas.json	/home/rahnn/projects/viral-gt-research-record/metadata/manifests/DS-VGT-20260911-001_primary_atlas.json	834	e7d837e636e34ab5f9e52e28c8de89ef5b776d01c27c7ab0bf08369d8e266861	PROVENANCE	Primary external A consensus identity and five-state construction rule
/home/rahnn/260908_MiBG/github_integration_plan/drafts/external_dependencies.tsv	/home/rahnn/projects/viral-gt-research-record/metadata/manifests/DS-VGT-20260911-001_external_dependencies.tsv	2333	10b169d412d99a7c00d878a4b8edf8602c7c6c9ffcb59c005346556dcfda9867	PROVENANCE	Previously audited stable upstream sources; distinguish fresh local and historical checksums
